,date,value
7174,1997-10-10,6.15
7175,1997-10-09,6.09
7176,1997-10-08,6.08
7177,1997-10-07,5.94
7178,1997-10-06,5.96
7179,1997-10-03,6.01
7180,1997-10-02,6.01
7181,1997-10-01,6.04
7182,1997-09-30,6.12
7183,1997-09-29,6.10
7184,1997-09-26,6.08
7185,1997-09-25,6.13
7186,1997-09-24,6.04
7187,1997-09-23,6.10
7188,1997-09-22,6.06
7189,1997-09-19,6.09
7190,1997-09-18,6.11
7191,1997-09-17,6.10
7192,1997-09-16,6.11
7193,1997-09-15,6.28
7194,1997-09-12,6.29
7195,1997-09-11,6.39
7196,1997-09-10,6.37
7197,1997-09-09,6.34
7198,1997-09-08,6.33
7199,1997-09-05,6.37
7200,1997-09-04,6.33
7201,1997-09-03,6.33
7202,1997-09-02,6.31
7203,1997-09-01,.
7204,1997-08-29,6.34
7205,1997-08-28,6.30
7206,1997-08-27,6.38
7207,1997-08-26,6.38
7208,1997-08-25,6.39
7209,1997-08-22,6.38
7210,1997-08-21,6.30
7211,1997-08-20,6.24
7212,1997-08-19,6.21
7213,1997-08-18,6.21
7214,1997-08-15,6.27
7215,1997-08-14,6.27
7216,1997-08-13,6.36
7217,1997-08-12,6.39
7218,1997-08-11,6.36
7219,1997-08-08,6.38
7220,1997-08-07,6.24
7221,1997-08-06,6.21
7222,1997-08-05,6.23
7223,1997-08-04,6.23
7224,1997-08-01,6.20
7225,1997-07-31,6.02
7226,1997-07-30,6.05
7227,1997-07-29,6.11
7228,1997-07-28,6.16
7229,1997-07-25,6.18
7230,1997-07-24,6.16
7231,1997-07-23,6.14
7232,1997-07-22,6.15
7233,1997-07-21,6.27
7234,1997-07-18,6.24
7235,1997-07-17,6.19
7236,1997-07-16,6.20
7237,1997-07-15,6.26
7238,1997-07-14,6.26
7239,1997-07-11,6.23
7240,1997-07-10,6.26
7241,1997-07-09,6.25
7242,1997-07-08,6.27
7243,1997-07-07,6.27
7244,1997-07-04,.
7245,1997-07-03,6.31
7246,1997-07-02,6.42
7247,1997-07-01,6.45
7248,1997-06-30,6.51
7249,1997-06-27,6.46
7250,1997-06-26,6.50
7251,1997-06-25,6.45
7252,1997-06-24,6.42
7253,1997-06-23,6.40
7254,1997-06-20,6.37
7255,1997-06-19,6.40
7256,1997-06-18,6.40
7257,1997-06-17,6.43
7258,1997-06-16,6.40
7259,1997-06-13,6.43
7260,1997-06-12,6.48
7261,1997-06-11,6.56
7262,1997-06-10,6.57
7263,1997-06-09,6.55
7264,1997-06-06,6.51
7265,1997-06-05,6.62
7266,1997-06-04,6.62
7267,1997-06-03,6.63
7268,1997-06-02,6.66
7269,1997-05-30,6.67
7270,1997-05-29,6.75
7271,1997-05-28,6.80
7272,1997-05-27,6.79
7273,1997-05-26,.
7274,1997-05-23,6.74
7275,1997-05-22,6.76
7276,1997-05-21,6.74
7277,1997-05-20,6.70
7278,1997-05-19,6.71
7279,1997-05-16,6.70
7280,1997-05-15,6.67
7281,1997-05-14,6.68
7282,1997-05-13,6.71
7283,1997-05-12,6.65
7284,1997-05-09,6.67
7285,1997-05-08,6.72
7286,1997-05-07,6.76
7287,1997-05-06,6.67
7288,1997-05-05,6.67
7289,1997-05-02,6.68
7290,1997-05-01,6.69
7291,1997-04-30,6.72
7292,1997-04-29,6.77
7293,1997-04-28,6.92
7294,1997-04-25,6.94
7295,1997-04-24,6.93
7296,1997-04-23,6.89
7297,1997-04-22,6.84
7298,1997-04-21,6.87
7299,1997-04-18,6.84
7300,1997-04-17,6.86
7301,1997-04-16,6.90
7302,1997-04-15,6.88
7303,1997-04-14,6.98
7304,1997-04-11,6.98
7305,1997-04-10,6.91
7306,1997-04-09,6.91
7307,1997-04-08,6.91
7308,1997-04-07,6.87
7309,1997-04-04,6.92
7310,1997-04-03,6.86
7311,1997-04-02,6.88
7312,1997-04-01,6.90
7313,1997-03-31,6.92
7314,1997-03-28,.
7315,1997-03-27,6.90
7316,1997-03-26,6.80
7317,1997-03-25,6.75
7318,1997-03-24,6.72
7319,1997-03-21,6.74
7320,1997-03-20,6.75
7321,1997-03-19,6.74
7322,1997-03-18,6.72
7323,1997-03-17,6.72
7324,1997-03-14,6.71
7325,1997-03-13,6.72
7326,1997-03-12,6.60
7327,1997-03-11,6.57
7328,1997-03-10,6.56
7329,1997-03-07,6.57
7330,1997-03-06,6.62
7331,1997-03-05,6.60
7332,1997-03-04,6.60
7333,1997-03-03,6.58
7334,1997-02-28,6.56
7335,1997-02-27,6.58
7336,1997-02-26,6.56
7337,1997-02-25,6.40
7338,1997-02-24,6.39
7339,1997-02-21,6.36
7340,1997-02-20,6.38
7341,1997-02-19,6.30
7342,1997-02-18,6.28
7343,1997-02-17,.
7344,1997-02-14,6.28
7345,1997-02-13,6.32
7346,1997-02-12,6.39
7347,1997-02-11,6.43
7348,1997-02-10,6.43
7349,1997-02-07,6.43
7350,1997-02-06,6.49
7351,1997-02-05,6.47
7352,1997-02-04,6.45
7353,1997-02-03,6.47
7354,1997-01-31,6.53
7355,1997-01-30,6.61
7356,1997-01-29,6.63
7357,1997-01-28,6.64
7358,1997-01-27,6.69
7359,1997-01-24,6.64
7360,1997-01-23,6.60
7361,1997-01-22,6.56
7362,1997-01-21,6.52
7363,1997-01-20,.
7364,1997-01-17,6.56
7365,1997-01-16,6.57
7366,1997-01-15,6.53
7367,1997-01-14,6.53
7368,1997-01-13,6.63
7369,1997-01-10,6.63
7370,1997-01-09,6.52
7371,1997-01-08,6.60
7372,1997-01-07,6.57
7373,1997-01-06,6.54
7374,1997-01-03,6.52
7375,1997-01-02,6.54
7376,1997-01-01,.
7377,1996-12-31,6.43
7378,1996-12-30,6.31
7379,1996-12-27,6.30
7380,1996-12-26,6.35
7381,1996-12-25,.
7382,1996-12-24,6.36
7383,1996-12-23,6.34
7384,1996-12-20,6.35
7385,1996-12-19,6.36
7386,1996-12-18,6.46
7387,1996-12-17,6.42
7388,1996-12-16,6.39
7389,1996-12-13,6.33
7390,1996-12-12,6.40
7391,1996-12-11,6.38
7392,1996-12-10,6.23
7393,1996-12-09,6.21
7394,1996-12-06,6.26
7395,1996-12-05,6.22
7396,1996-12-04,6.11
7397,1996-12-03,6.06
7398,1996-12-02,6.08
7399,1996-11-29,6.06
7400,1996-11-28,.
7401,1996-11-27,6.14
7402,1996-11-26,6.13
7403,1996-11-25,6.13
7404,1996-11-22,6.15
7405,1996-11-21,6.15
7406,1996-11-20,6.14
7407,1996-11-19,6.17
7408,1996-11-18,6.20
7409,1996-11-15,6.19
7410,1996-11-14,6.15
7411,1996-11-13,6.20
7412,1996-11-12,6.19
7413,1996-11-11,.
7414,1996-11-08,6.29
7415,1996-11-07,6.26
7416,1996-11-06,6.30
7417,1996-11-05,6.28
7418,1996-11-04,6.36
7419,1996-11-01,6.38
7420,1996-10-31,6.37
7421,1996-10-30,6.40
7422,1996-10-29,6.40
7423,1996-10-28,6.56
7424,1996-10-25,6.54
7425,1996-10-24,6.57
7426,1996-10-23,6.56
7427,1996-10-22,6.56
7428,1996-10-21,6.52
7429,1996-10-18,6.50
7430,1996-10-17,6.51
7431,1996-10-16,6.57
7432,1996-10-15,6.56
7433,1996-10-14,.
7434,1996-10-11,6.55
7435,1996-10-10,6.61
7436,1996-10-09,6.55
7437,1996-10-08,6.53
7438,1996-10-07,6.53
7439,1996-10-04,6.48
7440,1996-10-03,6.61
7441,1996-10-02,6.61
7442,1996-10-01,6.65
7443,1996-09-30,6.72
7444,1996-09-27,6.68
7445,1996-09-26,6.66
7446,1996-09-25,6.71
7447,1996-09-24,6.77
7448,1996-09-23,6.83
7449,1996-09-20,6.85
7450,1996-09-19,6.87
7451,1996-09-18,6.83
7452,1996-09-17,6.81
7453,1996-09-16,6.73
7454,1996-09-13,6.74
7455,1996-09-12,6.88
7456,1996-09-11,6.94
7457,1996-09-10,6.94
7458,1996-09-09,6.90
7459,1996-09-06,6.94
7460,1996-09-05,6.98
7461,1996-09-04,6.94
7462,1996-09-03,6.92
7463,1996-09-02,.
7464,1996-08-30,6.96
7465,1996-08-29,6.86
7466,1996-08-28,6.79
7467,1996-08-27,6.78
7468,1996-08-26,6.80
7469,1996-08-23,6.72
7470,1996-08-22,6.62
7471,1996-08-21,6.61
7472,1996-08-20,6.59
7473,1996-08-19,6.59
7474,1996-08-16,6.56
7475,1996-08-15,6.62
7476,1996-08-14,6.58
7477,1996-08-13,6.57
7478,1996-08-12,6.49
7479,1996-08-09,6.50
7480,1996-08-08,6.56
7481,1996-08-07,6.55
7482,1996-08-06,6.54
7483,1996-08-05,6.53
7484,1996-08-02,6.51
7485,1996-08-01,6.65
7486,1996-07-31,6.80
7487,1996-07-30,6.89
7488,1996-07-29,6.93
7489,1996-07-26,6.85
7490,1996-07-25,6.87
7491,1996-07-24,6.87
7492,1996-07-23,6.80
7493,1996-07-22,6.84
7494,1996-07-19,6.78
7495,1996-07-18,6.72
7496,1996-07-17,6.83
7497,1996-07-16,6.84
7498,1996-07-15,6.89
7499,1996-07-12,6.85
7500,1996-07-11,6.90
7501,1996-07-10,6.95
7502,1996-07-09,7.00
7503,1996-07-08,7.05
7504,1996-07-05,7.06
7505,1996-07-04,.
7506,1996-07-03,6.78
7507,1996-07-02,6.80
7508,1996-07-01,6.74
7509,1996-06-28,6.73
7510,1996-06-27,6.83
7511,1996-06-26,6.91
7512,1996-06-25,6.91
7513,1996-06-24,6.94
7514,1996-06-21,6.96
7515,1996-06-20,6.98
7516,1996-06-19,6.96
7517,1996-06-18,6.93
7518,1996-06-17,6.90
7519,1996-06-14,6.95
7520,1996-06-13,7.01
7521,1996-06-12,7.03
7522,1996-06-11,6.99
7523,1996-06-10,6.97
7524,1996-06-07,6.93
7525,1996-06-06,6.76
7526,1996-06-05,6.82
7527,1996-06-04,6.86
7528,1996-06-03,6.87
7529,1996-05-31,6.85
7530,1996-05-30,6.78
7531,1996-05-29,6.77
7532,1996-05-28,6.67
7533,1996-05-27,.
7534,1996-05-24,6.65
7535,1996-05-23,6.68
7536,1996-05-22,6.63
7537,1996-05-21,6.65
7538,1996-05-20,6.62
7539,1996-05-17,6.65
7540,1996-05-16,6.70
7541,1996-05-15,6.65
7542,1996-05-14,6.66
7543,1996-05-13,6.72
7544,1996-05-10,6.75
7545,1996-05-09,6.84
7546,1996-05-08,6.78
7547,1996-05-07,6.87
7548,1996-05-06,6.86
7549,1996-05-03,6.90
7550,1996-05-02,6.85
7551,1996-05-01,6.68
7552,1996-04-30,6.66
7553,1996-04-29,6.59
7554,1996-04-26,6.54
7555,1996-04-25,6.56
7556,1996-04-24,6.57
7557,1996-04-23,6.52
7558,1996-04-22,6.48
7559,1996-04-19,6.53
7560,1996-04-18,6.58
7561,1996-04-17,6.52
7562,1996-04-16,6.48
7563,1996-04-15,6.47
7564,1996-04-12,6.52
7565,1996-04-11,6.68
7566,1996-04-10,6.63
7567,1996-04-09,6.56
7568,1996-04-08,6.63
7569,1996-04-05,6.57
7570,1996-04-04,6.33
7571,1996-04-03,6.27
7572,1996-04-02,6.25
7573,1996-04-01,6.31
7574,1996-03-29,6.34
7575,1996-03-28,6.41
7576,1996-03-27,6.34
7577,1996-03-26,6.25
7578,1996-03-25,6.26
7579,1996-03-22,6.32
7580,1996-03-21,6.28
7581,1996-03-20,6.34
7582,1996-03-19,6.41
7583,1996-03-18,6.43
7584,1996-03-15,6.46
7585,1996-03-14,6.36
7586,1996-03-13,6.35
7587,1996-03-12,6.36
7588,1996-03-11,6.33
7589,1996-03-08,6.41
7590,1996-03-07,6.07
7591,1996-03-06,6.05
7592,1996-03-05,5.96
7593,1996-03-04,5.92
7594,1996-03-01,5.99
7595,1996-02-29,6.13
7596,1996-02-28,6.11
7597,1996-02-27,6.06
7598,1996-02-26,6.01
7599,1996-02-23,5.97
7600,1996-02-22,5.92
7601,1996-02-21,5.98
7602,1996-02-20,6.01
7603,1996-02-19,.
7604,1996-02-16,5.76
7605,1996-02-15,5.70
7606,1996-02-14,5.62
7607,1996-02-13,5.58
7608,1996-02-12,5.61
7609,1996-02-09,5.66
7610,1996-02-08,5.66
7611,1996-02-07,5.66
7612,1996-02-06,5.68
7613,1996-02-05,5.70
7614,1996-02-02,5.66
7615,1996-02-01,5.63
7616,1996-01-31,5.60
7617,1996-01-30,5.63
7618,1996-01-29,5.69
7619,1996-01-26,5.65
7620,1996-01-25,5.70
7621,1996-01-24,5.62
7622,1996-01-23,5.66
7623,1996-01-22,5.61
7624,1996-01-19,5.54
7625,1996-01-18,5.53
7626,1996-01-17,5.58
7627,1996-01-16,5.66
7628,1996-01-15,.
7629,1996-01-12,5.75
7630,1996-01-11,5.78
7631,1996-01-10,5.80
7632,1996-01-09,5.70
7633,1996-01-08,5.68
7634,1996-01-05,5.69
7635,1996-01-04,5.65
7636,1996-01-03,5.58
7637,1996-01-02,5.60
7638,1996-01-01,.
7639,1995-12-29,5.58
7640,1995-12-28,5.63
7641,1995-12-27,5.66
7642,1995-12-26,5.69
7643,1995-12-25,.
7644,1995-12-22,5.71
7645,1995-12-21,5.77
7646,1995-12-20,5.76
7647,1995-12-19,5.81
7648,1995-12-18,5.85
7649,1995-12-15,5.75
7650,1995-12-14,5.74
7651,1995-12-13,5.74
7652,1995-12-12,5.72
7653,1995-12-11,5.71
7654,1995-12-08,5.73
7655,1995-12-07,5.72
7656,1995-12-06,5.67
7657,1995-12-05,5.65
7658,1995-12-04,5.63
7659,1995-12-01,5.71
7660,1995-11-30,5.76
7661,1995-11-29,5.85
7662,1995-11-28,5.88
7663,1995-11-27,5.88
7664,1995-11-24,5.91
7665,1995-11-23,.
7666,1995-11-22,5.93
7667,1995-11-21,5.92
7668,1995-11-20,5.93
7669,1995-11-17,5.92
7670,1995-11-16,5.93
7671,1995-11-15,6.00
7672,1995-11-14,5.97
7673,1995-11-13,5.98
7674,1995-11-10,6.00
7675,1995-11-09,5.97
7676,1995-11-08,5.92
7677,1995-11-07,5.99
7678,1995-11-06,5.96
7679,1995-11-03,5.94
7680,1995-11-02,5.92
7681,1995-11-01,5.98
7682,1995-10-31,6.03
7683,1995-10-30,6.04
7684,1995-10-27,6.05
7685,1995-10-26,6.06
7686,1995-10-25,6.00
7687,1995-10-24,6.02
7688,1995-10-23,6.07
7689,1995-10-20,6.04
7690,1995-10-19,5.98
7691,1995-10-18,5.99
7692,1995-10-17,5.97
7693,1995-10-16,5.97
7694,1995-10-13,5.97
7695,1995-10-12,6.07
7696,1995-10-11,6.09
7697,1995-10-10,6.07
7698,1995-10-09,.
7699,1995-10-06,6.06
7700,1995-10-05,6.06
7701,1995-10-04,6.12
7702,1995-10-03,6.13
7703,1995-10-02,6.15
7704,1995-09-29,6.17
7705,1995-09-28,6.28
7706,1995-09-27,6.30
7707,1995-09-26,6.28
7708,1995-09-25,6.26
7709,1995-09-22,6.25
7710,1995-09-21,6.21
7711,1995-09-20,6.10
7712,1995-09-19,6.14
7713,1995-09-18,6.17
7714,1995-09-15,6.11
7715,1995-09-14,6.08
7716,1995-09-13,6.18
7717,1995-09-12,6.16
7718,1995-09-11,6.24
7719,1995-09-08,6.24
7720,1995-09-07,6.21
7721,1995-09-06,6.17
7722,1995-09-05,6.18
7723,1995-09-04,.
7724,1995-09-01,6.22
7725,1995-08-31,6.28
7726,1995-08-30,6.33
7727,1995-08-29,6.36
7728,1995-08-28,6.34
7729,1995-08-25,6.38
7730,1995-08-24,6.50
7731,1995-08-23,6.60
7732,1995-08-22,6.57
7733,1995-08-21,6.54
7734,1995-08-18,6.57
7735,1995-08-17,6.57
7736,1995-08-16,6.54
7737,1995-08-15,6.57
7738,1995-08-14,6.59
7739,1995-08-11,6.59
7740,1995-08-10,6.51
7741,1995-08-09,6.47
7742,1995-08-08,6.47
7743,1995-08-07,6.48
7744,1995-08-04,6.50
7745,1995-08-03,6.53
7746,1995-08-02,6.44
7747,1995-08-01,6.50
7748,1995-07-31,6.45
7749,1995-07-28,6.49
7750,1995-07-27,6.43
7751,1995-07-26,6.48
7752,1995-07-25,6.43
7753,1995-07-24,6.46
7754,1995-07-21,6.53
7755,1995-07-20,6.43
7756,1995-07-19,6.43
7757,1995-07-18,6.25
7758,1995-07-17,6.22
7759,1995-07-14,6.15
7760,1995-07-13,6.09
7761,1995-07-12,6.10
7762,1995-07-11,6.09
7763,1995-07-10,6.04
7764,1995-07-07,6.04
7765,1995-07-06,6.05
7766,1995-07-05,6.19
7767,1995-07-04,.
7768,1995-07-03,6.21
7769,1995-06-30,6.21
7770,1995-06-29,6.28
7771,1995-06-28,6.10
7772,1995-06-27,6.15
7773,1995-06-26,6.11
7774,1995-06-23,6.06
7775,1995-06-22,6.04
7776,1995-06-21,6.13
7777,1995-06-20,6.16
7778,1995-06-19,6.13
7779,1995-06-16,6.21
7780,1995-06-15,6.18
7781,1995-06-14,6.15
7782,1995-06-13,6.14
7783,1995-06-12,6.37
7784,1995-06-09,6.40
7785,1995-06-08,6.22
7786,1995-06-07,6.20
7787,1995-06-06,6.08
7788,1995-06-05,6.08
7789,1995-06-02,6.10
7790,1995-06-01,6.20
7791,1995-05-31,6.30
7792,1995-05-30,6.30
7793,1995-05-29,.
7794,1995-05-26,6.40
7795,1995-05-25,6.39
7796,1995-05-24,6.44
7797,1995-05-23,6.57
7798,1995-05-22,6.63
7799,1995-05-19,6.61
7800,1995-05-18,6.61
7801,1995-05-17,6.53
7802,1995-05-16,6.57
7803,1995-05-15,6.62
7804,1995-05-12,6.67
7805,1995-05-11,6.68
7806,1995-05-10,6.66
7807,1995-05-09,6.61
7808,1995-05-08,6.70
7809,1995-05-05,6.69
7810,1995-05-04,6.85
7811,1995-05-03,6.96
7812,1995-05-02,7.04
7813,1995-05-01,7.09
7814,1995-04-28,7.07
7815,1995-04-27,7.04
7816,1995-04-26,7.01
7817,1995-04-25,7.01
7818,1995-04-24,7.01
7819,1995-04-21,7.01
7820,1995-04-20,7.02
7821,1995-04-19,7.06
7822,1995-04-18,7.04
7823,1995-04-17,7.04
7824,1995-04-14,.
7825,1995-04-13,7.03
7826,1995-04-12,7.06
7827,1995-04-11,7.09
7828,1995-04-10,7.12
7829,1995-04-07,7.11
7830,1995-04-06,7.09
7831,1995-04-05,7.12
7832,1995-04-04,7.12
7833,1995-04-03,7.14
7834,1995-03-31,7.20
7835,1995-03-30,7.18
7836,1995-03-29,7.16
7837,1995-03-28,7.16
7838,1995-03-27,7.05
7839,1995-03-24,7.09
7840,1995-03-23,7.21
7841,1995-03-22,7.21
7842,1995-03-21,7.16
7843,1995-03-20,7.12
7844,1995-03-17,7.12
7845,1995-03-16,7.05
7846,1995-03-15,7.09
7847,1995-03-14,7.09
7848,1995-03-13,7.19
7849,1995-03-10,7.23
7850,1995-03-09,7.30
7851,1995-03-08,7.36
7852,1995-03-07,7.44
7853,1995-03-06,7.41
7854,1995-03-03,7.36
7855,1995-03-02,7.30
7856,1995-03-01,7.23
7857,1995-02-28,7.22
7858,1995-02-27,7.24
7859,1995-02-24,7.33
7860,1995-02-23,7.34
7861,1995-02-22,7.34
7862,1995-02-21,7.44
7863,1995-02-20,.
7864,1995-02-17,7.43
7865,1995-02-16,7.40
7866,1995-02-15,7.45
7867,1995-02-14,7.51
7868,1995-02-13,7.61
7869,1995-02-10,7.62
7870,1995-02-09,7.58
7871,1995-02-08,7.53
7872,1995-02-07,7.52
7873,1995-02-06,7.53
7874,1995-02-03,7.49
7875,1995-02-02,7.68
7876,1995-02-01,7.66
7877,1995-01-31,7.60
7878,1995-01-30,7.65
7879,1995-01-27,7.66
7880,1995-01-26,7.76
7881,1995-01-25,7.80
7882,1995-01-24,7.86
7883,1995-01-23,7.83
7884,1995-01-20,7.82
7885,1995-01-19,7.74
7886,1995-01-18,7.71
7887,1995-01-17,7.70
7888,1995-01-16,.
7889,1995-01-13,7.69
7890,1995-01-12,7.80
7891,1995-01-11,7.79
7892,1995-01-10,7.84
7893,1995-01-09,7.89
7894,1995-01-06,7.87
7895,1995-01-05,7.88
7896,1995-01-04,7.82
7897,1995-01-03,7.88
7898,1995-01-02,.
7899,1994-12-30,7.84
7900,1994-12-29,7.82
7901,1994-12-28,7.80
7902,1994-12-27,7.76
7903,1994-12-26,.
7904,1994-12-23,7.85
7905,1994-12-22,7.84
7906,1994-12-21,7.80
7907,1994-12-20,7.81
7908,1994-12-19,7.81
7909,1994-12-16,7.81
7910,1994-12-15,7.79
7911,1994-12-14,7.80
7912,1994-12-13,7.83
7913,1994-12-12,7.85
7914,1994-12-09,7.79
7915,1994-12-08,7.79
7916,1994-12-07,7.81
7917,1994-12-06,7.73
7918,1994-12-05,7.83
7919,1994-12-02,7.81
7920,1994-12-01,7.92
7921,1994-11-30,7.91
7922,1994-11-29,7.95
7923,1994-11-28,7.88
7924,1994-11-25,7.80
7925,1994-11-24,.
7926,1994-11-23,7.81
7927,1994-11-22,8.00
7928,1994-11-21,8.03
7929,1994-11-18,8.01
7930,1994-11-17,8.03
7931,1994-11-16,7.97
7932,1994-11-15,7.92
7933,1994-11-14,7.94
7934,1994-11-11,.
7935,1994-11-10,7.98
7936,1994-11-09,7.94
7937,1994-11-08,8.01
7938,1994-11-07,8.05
7939,1994-11-04,8.04
7940,1994-11-03,7.96
7941,1994-11-02,7.96
7942,1994-11-01,7.91
7943,1994-10-31,7.81
7944,1994-10-28,7.82
7945,1994-10-27,7.88
7946,1994-10-26,7.88
7947,1994-10-25,7.88
7948,1994-10-24,7.86
7949,1994-10-21,7.81
7950,1994-10-20,7.80
7951,1994-10-19,7.68
7952,1994-10-18,7.64
7953,1994-10-17,7.62
7954,1994-10-14,7.61
7955,1994-10-13,7.64
7956,1994-10-12,7.69
7957,1994-10-11,7.65
7958,1994-10-10,.
7959,1994-10-07,7.70
7960,1994-10-06,7.78
7961,1994-10-05,7.77
7962,1994-10-04,7.70
7963,1994-10-03,7.66
7964,1994-09-30,7.62
7965,1994-09-29,7.64
7966,1994-09-28,7.57
7967,1994-09-27,7.61
7968,1994-09-26,7.57
7969,1994-09-23,7.57
7970,1994-09-22,7.56
7971,1994-09-21,7.56
7972,1994-09-20,7.53
7973,1994-09-19,7.49
7974,1994-09-16,7.52
7975,1994-09-15,7.35
7976,1994-09-14,7.41
7977,1994-09-13,7.44
7978,1994-09-12,7.46
7979,1994-09-09,7.44
7980,1994-09-08,7.30
7981,1994-09-07,7.29
7982,1994-09-06,7.27
7983,1994-09-05,.
7984,1994-09-02,7.21
7985,1994-09-01,7.19
7986,1994-08-31,7.19
7987,1994-08-30,7.20
7988,1994-08-29,7.24
7989,1994-08-26,7.24
7990,1994-08-25,7.29
7991,1994-08-24,7.22
7992,1994-08-23,7.28
7993,1994-08-22,7.31
7994,1994-08-19,7.27
7995,1994-08-18,7.28
7996,1994-08-17,7.15
7997,1994-08-16,7.19
7998,1994-08-15,7.30
7999,1994-08-12,7.27
8000,1994-08-11,7.36
8001,1994-08-10,7.30
8002,1994-08-09,7.33
8003,1994-08-08,7.28
8004,1994-08-05,7.28
8005,1994-08-04,7.12
8006,1994-08-03,7.09
8007,1994-08-02,7.11
8008,1994-08-01,7.13
8009,1994-07-29,7.12
8010,1994-07-28,7.29
8011,1994-07-27,7.34
8012,1994-07-26,7.28
8013,1994-07-25,7.27
8014,1994-07-22,7.29
8015,1994-07-21,7.27
8016,1994-07-20,7.25
8017,1994-07-19,7.15
8018,1994-07-18,7.20
8019,1994-07-15,7.25
8020,1994-07-14,7.25
8021,1994-07-13,7.41
8022,1994-07-12,7.43
8023,1994-07-11,7.47
8024,1994-07-08,7.42
8025,1994-07-07,7.30
8026,1994-07-06,7.32
8027,1994-07-05,7.31
8028,1994-07-04,.
8029,1994-07-01,7.34
8030,1994-06-30,7.34
8031,1994-06-29,7.24
8032,1994-06-28,7.26
8033,1994-06-27,7.18
8034,1994-06-24,7.22
8035,1994-06-23,7.10
8036,1994-06-22,7.13
8037,1994-06-21,7.22
8038,1994-06-20,7.16
8039,1994-06-17,7.14
8040,1994-06-16,7.07
8041,1994-06-15,7.10
8042,1994-06-14,7.00
8043,1994-06-13,7.07
8044,1994-06-10,7.03
8045,1994-06-09,6.98
8046,1994-06-08,6.96
8047,1994-06-07,6.95
8048,1994-06-06,6.91
8049,1994-06-03,6.98
8050,1994-06-02,7.07
8051,1994-06-01,7.12
8052,1994-05-31,7.17
8053,1994-05-30,.
8054,1994-05-27,7.12
8055,1994-05-26,7.09
8056,1994-05-25,7.14
8057,1994-05-24,7.17
8058,1994-05-23,7.19
8059,1994-05-20,7.02
8060,1994-05-19,6.96
8061,1994-05-18,7.03
8062,1994-05-17,7.03
8063,1994-05-16,7.24
8064,1994-05-13,7.29
8065,1994-05-12,7.36
8066,1994-05-11,7.40
8067,1994-05-10,7.33
8068,1994-05-09,7.49
8069,1994-05-06,7.35
8070,1994-05-05,7.11
8071,1994-05-04,7.14
8072,1994-05-03,7.13
8073,1994-05-02,7.09
8074,1994-04-29,7.06
8075,1994-04-28,7.04
8076,1994-04-27,.
8077,1994-04-26,6.86
8078,1994-04-25,6.86
8079,1994-04-22,6.93
8080,1994-04-21,6.91
8081,1994-04-20,7.05
8082,1994-04-19,7.10
8083,1994-04-18,7.14
8084,1994-04-15,6.97
8085,1994-04-14,6.97
8086,1994-04-13,6.93
8087,1994-04-12,6.87
8088,1994-04-11,6.92
8089,1994-04-08,6.94
8090,1994-04-07,6.86
8091,1994-04-06,6.93
8092,1994-04-05,6.97
8093,1994-04-04,7.16
8094,1994-04-01,.
8095,1994-03-31,6.77
8096,1994-03-30,6.78
8097,1994-03-29,6.71
8098,1994-03-28,6.63
8099,1994-03-25,6.61
8100,1994-03-24,6.58
8101,1994-03-23,6.44
8102,1994-03-22,6.44
8103,1994-03-21,6.55
8104,1994-03-18,6.49
8105,1994-03-17,6.40
8106,1994-03-16,6.40
8107,1994-03-15,6.47
8108,1994-03-14,6.50
8109,1994-03-11,6.46
8110,1994-03-10,6.48
8111,1994-03-09,6.38
8112,1994-03-08,6.38
8113,1994-03-07,6.32
8114,1994-03-04,6.38
8115,1994-03-03,6.35
8116,1994-03-02,6.30
8117,1994-03-01,6.28
8118,1994-02-28,6.15
8119,1994-02-25,6.21
8120,1994-02-24,6.22
8121,1994-02-23,6.13
8122,1994-02-22,6.05
8123,1994-02-21,.
8124,1994-02-18,6.09
8125,1994-02-17,6.00
8126,1994-02-16,5.89
8127,1994-02-15,5.88
8128,1994-02-14,5.90
8129,1994-02-11,5.88
8130,1994-02-10,5.91
8131,1994-02-09,5.92
8132,1994-02-08,6.01
8133,1994-02-07,5.96
8134,1994-02-04,5.94
8135,1994-02-03,5.81
8136,1994-02-02,5.77
8137,1994-02-01,5.77
8138,1994-01-31,5.70
8139,1994-01-28,5.68
8140,1994-01-27,5.73
8141,1994-01-26,5.77
8142,1994-01-25,5.78
8143,1994-01-24,5.74
8144,1994-01-21,5.73
8145,1994-01-20,5.71
8146,1994-01-19,5.76
8147,1994-01-18,5.74
8148,1994-01-17,.
8149,1994-01-14,5.78
8150,1994-01-13,5.71
8151,1994-01-12,5.60
8152,1994-01-11,5.67
8153,1994-01-10,5.67
8154,1994-01-07,5.70
8155,1994-01-06,5.84
8156,1994-01-05,5.90
8157,1994-01-04,5.88
8158,1994-01-03,5.92
8159,1993-12-31,5.83
8160,1993-12-30,5.82
8161,1993-12-29,5.74
8162,1993-12-28,5.72
8163,1993-12-27,5.72
8164,1993-12-24,.
8165,1993-12-23,5.72
8166,1993-12-22,5.74
8167,1993-12-21,5.85
8168,1993-12-20,5.83
8169,1993-12-17,5.81
8170,1993-12-16,5.84
8171,1993-12-15,5.83
8172,1993-12-14,5.82
8173,1993-12-13,5.78
8174,1993-12-10,5.73
8175,1993-12-09,5.68
8176,1993-12-08,5.71
8177,1993-12-07,5.71
8178,1993-12-06,5.72
